seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,business_type,first_contact_date,landing_page_id,origin,seller_acquisition_days,seller_days_withOlist,product_count,days_diff_estimated_delivered_avg,days_deliver_avg,hours_approve_avg,shipping_days_avg,review_score_avg,freight_value_avg,product_nunique,customer_nunique,order_nunique,total_sold,order_purchase_timestamp_mostrecent,order_delivered_customer_date_mostrecent,order_item_id_mostrecent,order_purchase_timestamp_first,order_delivered_customer_date_first,days_to_first_sale,won_month,contact_month
47ff0b75e3609b6b80fbd1450384a623,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,2018-05-04,home_decor,industry,cat,manufacturer,2018-04-23,7fa6214d82e911d070f51ef79381b956,organic_search,11,117,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,4
f22a247b79dd22ecd91dc8e3b2a1b07c,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-18,health_beauty,online_medium,cat,manufacturer,2018-02-23,b76ef37428e6799c421989521c0e5077,unknown,54,133,8,-2.625,17.625,2.6520833333333336,17.125,4.0,16.8625,5,8,8,439.94000000000005,2018-08-23,2018-08-27,1.0,2018-05-02,2018-05-21,14.0,4,2
87193a47e93a5c1912254392431f524d,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,2018-02-15,health_beauty,online_small,cat,manufacturer,2018-02-12,b76ef37428e6799c421989521c0e5077,unknown,3,195,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,2
b12cce16926aca79e4dc5483947792cc,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-27,car_accessories,online_medium,wolf,reseller,2018-04-24,649b7b8b46b254497e92038d88f6ced8,social,3,123,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
98932494b926a74eda339b76ce0b4bc0,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,2018-05-25,sports_leisure,online_big,cat,reseller,2018-05-25,22c29808c4f815213303f8933030604c,referral,0,95,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
7cae39bbb9e55772693688c5afd957e6,a8387c01a09e99ce014107505b92388c,9ae085775a198122c5586fa830ff7f2b,2018-03-07,bags_backpacks,online_medium,cat,reseller,2018-03-04,649b7b8b46b254497e92038d88f6ced8,social,3,175,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
bb7ad8a45c027be8ab075b8e465f8ca0,068066e24f0c643eb1d089c7dd20cd73,a8387c01a09e99ce014107505b92388c,2018-05-21,household_utilities,industry,cat,manufacturer,2018-03-07,fe82aeadeaea2186478fe6353d6d5301,paid_search,75,99,2,13.0,5.0,7.041805555555555,3.5,5.0,16.32,1,2,2,19.98,2018-07-28,2018-08-04,1.0,2018-07-22,2018-07-27,62.0,5,3
1cbd32d00d01bb8087a5eb088612fd9c,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-05-02,health_beauty,online_big,cat,reseller,2018-04-19,22c29808c4f815213303f8933030604c,organic_search,13,119,12,9.25,11.75,8.239560185185185,7.583333333333333,4.25,20.33833333333333,11,11,11,1045.47,2018-08-19,2018-08-27,2.0,2018-05-10,2018-06-06,8.0,5,4
28d365edb9c888771df5915b575f8f34,34d40cdaf94010a1d05b0d6212f9e909,85fc447d336637ba1df43e793199fbc8,2018-05-24,home_decor,online_beginner,cat,reseller,2018-05-24,ce1a65abd0973638f1c887a6efcfa82d,organic_search,0,96,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
67edf85a314145ec81e546794dbc31cc,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-01-18,construction_tools_house_garden,online_big,missing,reseller,2018-01-12,30077c17f2ec5010a82e37ad8925b95f,organic_search,6,222,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
4f6bf26bd1ecc9aa855e9cce6869b566,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-11,audio_video_electronics,online_medium,wolf,reseller,2018-01-18,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,113,109,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,1
ffc470761de7d0232558ba5e786e57b7,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-14,construction_tools_house_garden,online_big,missing,reseller,2018-01-15,b76ef37428e6799c421989521c0e5077,unknown,30,196,30,10.666666666666666,9.6,12.60646296296296,8.033333333333333,4.3,14.03633333333333,15,27,27,1529.13,2018-08-17,2018-08-28,2.0,2018-02-20,2018-03-01,6.0,2,1
07de60b03d150fb3ea09eab5da5e4c8b,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-01-24,bed_bath_table,industry,missing,manufacturer,2018-01-24,b76ef37428e6799c421989521c0e5077,unknown,0,216,9,11.666666666666666,12.88888888888889,1.8883333333333334,11.88888888888889,4.333333333333333,18.87777777777778,4,9,9,719.0999999999999,2018-08-18,2018-08-27,2.0,2018-01-31,2018-02-08,7.0,1,1
86ff3eaef0267069cc891a2ed9d10a17,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-03-29,sports_leisure,online_medium,cat,reseller,2018-03-24,b76ef37428e6799c421989521c0e5077,unknown,5,152,7,16.285714285714285,8.428571428571429,20.363253968253968,7.142857142857143,4.714285714285714,20.087142857142858,7,7,7,409.75,2018-07-08,2018-07-13,1.0,2018-04-17,2018-04-20,18.0,3,3
299c89a525fee36c567f4fe72f038100,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-28,audio_video_electronics,online_big,missing,manufacturer,2018-02-06,30077c17f2ec5010a82e37ad8925b95f,organic_search,22,182,2,4.0,9.0,0.17708333333333334,8.0,2.0,49.875,2,2,2,658.0,2018-08-08,2018-08-18,1.0,2018-07-01,2018-08-18,123.0,2,2
fc7adf89a5d4fb88c007094fdae351c4,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3,2018-02-27,handcrafted,online_big,cat,reseller,2018-01-30,22c29808c4f815213303f8933030604c,organic_search,28,183,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
f66425655311542de5db64f27d0d5651,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-19,car_accessories,online_medium,cat,reseller,2018-03-13,0218f6be0b76aca72ab4d00ee9e8cf10,direct_traffic,6,162,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
3ea08c48e851106d2f584349daba335f,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-19,baby,online_medium,cat,manufacturer,2018-01-25,b76ef37428e6799c421989521c0e5077,social,84,131,1,15.0,6.0,0.2936111111111111,1.0,4.0,22.94,1,1,1,170.0,2018-06-13,2018-06-19,1.0,2018-06-13,2018-06-19,55.0,4,1
bea51724befa11664f1d44a92ba8f4c3,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-04-18,jewerly,online_beginner,missing,manufacturer,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown,86,132,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,1
528f22dfa20a3de9375b2b38e49cc617,068066e24f0c643eb1d089c7dd20cd73,de63de0d10a6012430098db33c679b0b,2018-05-04,home_decor,online_beginner,eagle,reseller,2018-03-08,88740e65d5d6b056e0cda098e1ea6313,social,57,117,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,3
2d34636518ba88f5349b732fcf8ba2e4,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,2018-02-19,computers,industry,missing,reseller,2018-02-05,22c29808c4f815213303f8933030604c,unknown,14,190,1,27.0,10.0,6.829166666666667,9.0,5.0,18.63,1,1,1,150.0,2018-04-30,2018-05-11,1.0,2018-04-30,2018-05-11,70.0,2,2
e6cf587c2552879f7471e7e8c993ea1c,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,2018-05-07,car_accessories,online_medium,wolf,reseller,2018-03-08,88740e65d5d6b056e0cda098e1ea6313,social,60,113,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,3
503ad3c3811010c6ba4577f411724b13,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-27,food_drink,offline,eagle,reseller,2018-04-12,9c0962a42379157493ed685d19844388,paid_search,15,124,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
e8dba4d70f7f2b20e775d09cae01142d,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,2018-05-14,bags_backpacks,online_big,cat,reseller,2018-05-12,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,2,106,9,9.666666666666666,8.333333333333334,9.337901234567902,7.222222222222222,4.333333333333333,19.608888888888888,6,9,9,855.9100000000001,2018-08-21,2018-09-05,2.0,2018-05-29,2018-06-02,15.0,5,5
bbe87dce25ba8b38bb61cc7210a3f10b,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,2018-03-22,construction_tools_house_garden,online_big,cat,reseller,2018-03-19,a7982125ff7aa3b2054c6e44f9d28522,organic_search,3,159,2,16.0,6.0,8.902361111111112,4.0,5.0,34.195,2,2,2,287.0,2018-08-24,2018-08-30,1.0,2018-05-11,2018-05-17,49.0,3,3
9e3f08af3b6caa76962b05087eed5425,09285259593c61296eef10c734121d5b,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-16,construction_tools_house_garden,online_medium,eagle,manufacturer,2018-02-06,22c29808c4f815213303f8933030604c,social,69,134,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,2
94165aea8a35c3c21499cbcae239b16c,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-16,car_accessories,online_medium,eagle,reseller,2018-02-22,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,22,166,1,12.0,6.0,0.2738888888888889,4.0,2.0,16.11,1,1,1,180.0,2018-06-07,2018-06-13,1.0,2018-06-07,2018-06-13,83.0,3,2
43ac443db8d4fbfb1454aa1364404264,9d12ef1a7eca3ec58c545c678af7869c,6565aa9ce3178a5caf6171827af3a9ba,2018-04-06,car_accessories,online_medium,eagle,reseller,2018-04-02,22c29808c4f815213303f8933030604c,organic_search,4,144,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
54212aa507a8696b0766046bd3aecdc3,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,2018-03-15,jewerly,industry,cat,missing,2018-03-06,22c29808c4f815213303f8933030604c,organic_search,9,167,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
267116eae2e631a965ef86be260f9278,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,2018-03-07,fashion_accessories,online_small,eagle,manufacturer,2018-03-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,2,174,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
3d2531eccfbde1d7c8db7a3a12fb267a,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-09,music_instruments,online_medium,missing,reseller,2018-01-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,63,173,9,12.88888888888889,8.444444444444445,19.68466049382716,5.333333333333333,4.222222222222222,17.803333333333335,2,9,9,1899.55,2018-08-19,2018-08-28,1.0,2018-05-05,2018-05-14,57.0,3,1
770145ac7913d8d3ace8aa83a1304938,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-26,bed_bath_table,online_medium,cat,manufacturer,2018-03-20,40dec9f3d5259a3d2dbcdab2114fae47,social,6,155,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
cf8ca2db83470a73b7cebdd86ea96fb9,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,2018-03-21,phone_mobile,industry,eagle,reseller,2018-03-14,22c29808c4f815213303f8933030604c,organic_search,7,160,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
b6584a94139a5dd427c5b2d918116197,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-03-12,bags_backpacks,online_small,missing,manufacturer,2018-02-02,b76ef37428e6799c421989521c0e5077,unknown,38,170,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,2
89d394e1e062b0c231c559196aa7e18c,34d40cdaf94010a1d05b0d6212f9e909,de63de0d10a6012430098db33c679b0b,2018-05-02,computers,offline,cat,reseller,2018-04-19,b76ef37428e6799c421989521c0e5077,unknown,13,118,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,4
2f7c0e24a8a8fa5c807b59f66c2e9637,4b339f9567d060bcea4f5136b9f5949e,4b339f9567d060bcea4f5136b9f5949e,2018-07-09,sports_leisure,online_medium,cat,missing,2018-05-01,b76ef37428e6799c421989521c0e5077,unknown,69,51,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,7,5
81cce42d33ddf3d4f89f1d476b5e35e7,0a0fb2b07d841f84fb6714e35c723075,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-30,health_beauty,industry,eagle,reseller,2018-05-23,b76ef37428e6799c421989521c0e5077,organic_search,7,91,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
68c701b433babf6e12018f1a674d3228,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,2018-05-09,home_decor,offline,cat,manufacturer,2018-05-07,f017be4dbf86243af5c1ebed0cff36a2,organic_search,2,111,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
184725737946a1a938bbbd1a9e978103,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-20,fashion_accessories,online_big,cat,reseller,2018-04-20,b76ef37428e6799c421989521c0e5077,unknown,0,130,3,1.6666666666666667,8.0,0.23185185185185184,7.0,4.666666666666667,14.623333333333335,2,3,3,359.70000000000005,2018-08-21,2018-08-28,1.0,2018-08-12,2018-08-20,114.0,4,4
528e4514f9339c1c3dd7535fd1a2d8cb,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-08,home_decor,online_small,wolf,manufacturer,2018-03-07,22c29808c4f815213303f8933030604c,unknown,1,173,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
2ba91c7ad80ff88b23b7db823b43c233,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-01-18,pet,missing,missing,reseller,2017-12-17,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,32,223,6,2.0,18.333333333333332,6.523796296296297,16.666666666666668,3.8333333333333335,16.655,4,6,6,740.4,2018-08-12,2018-08-15,1.0,2018-04-04,2018-04-27,76.0,1,12
bf0d50a6410d487dc97d2baac0a8c0be,56bf83c4bb35763a51c2baab501b4c67,2695de1affa7750089c0455f8ce27021,2018-04-09,home_decor,online_medium,cat,manufacturer,2018-03-20,ce1a65abd0973638f1c887a6efcfa82d,organic_search,20,141,1,,,1.623888888888889,,2.0,9.26,1,1,1,27.9,2018-05-09,,1.0,2018-05-09,,29.0,4,3
18d5b01a5ca858cf540df954e063978d,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,2018-02-02,audio_video_electronics,missing,missing,reseller,2018-01-11,b76ef37428e6799c421989521c0e5077,unknown,22,207,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
ce77b964b9986a57b37b928be67d9959,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-02-23,food_supplement,online_medium,wolf,reseller,2018-02-06,0218f6be0b76aca72ab4d00ee9e8cf10,unknown,17,187,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,2
9da15f4a4ea758d9eeb49000dbe57e22,a8387c01a09e99ce014107505b92388c,495d4e95a8cf8bbf8b432b612a2aa328,2018-03-09,home_decor,online_medium,wolf,reseller,2018-03-01,b76ef37428e6799c421989521c0e5077,unknown,8,173,1,-7.0,22.0,14.652777777777779,1.0,2.0,37.71,1,1,1,196.9,2018-07-31,2018-08-23,1.0,2018-07-31,2018-08-23,144.0,3,3
573becd44db78cee00182ec4a5594806,34d40cdaf94010a1d05b0d6212f9e909,6565aa9ce3178a5caf6171827af3a9ba,2018-04-20,household_utilities,online_big,cat,reseller,2017-11-10,22c29808c4f815213303f8933030604c,organic_search,161,130,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,11
0a85ebe4e328db81ac9109781205e2f7,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-15,home_decor,online_medium,eagle,manufacturer,2018-02-27,22c29808c4f815213303f8933030604c,organic_search,16,166,12,7.416666666666667,4.75,12.74252314814815,3.25,4.583333333333333,11.479166666666666,8,12,12,667.9,2018-08-24,2018-08-30,1.0,2018-05-11,2018-05-18,56.0,3,2
7f5e4d5efad7e44b91115dd1decb65f3,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-09,audio_video_electronics,online_medium,missing,reseller,2018-01-01,d83b0d0e48c8447d1d5507a44027a955,organic_search,98,141,9,7.888888888888889,5.111111111111111,18.53675925925926,3.6666666666666665,5.0,8.602222222222222,2,3,3,179.9,2018-07-29,2018-08-02,6.0,2018-05-07,2018-05-21,27.0,4,1
b18791c7580856ccf7c72d22acd59873,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,2018-06-19,fashion_accessories,offline,eagle,reseller,2018-04-24,ce1a65abd0973638f1c887a6efcfa82d,organic_search,56,70,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,4
48fa294ea8e32148c8dba7a692b72bfc,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,2018-04-12,sports_leisure,industry,cat,reseller,2018-02-20,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,51,139,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,2
1b4b28463457a256e9a784ebe2a8f630,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-23,car_accessories,online_medium,cat,reseller,2018-04-18,358adb2fee9a122549618e46925a00a5,unknown,5,127,1,-8.0,14.0,35.00833333333334,1.0,1.0,15.92,1,1,1,699.42,2018-08-07,2018-08-21,1.0,2018-08-07,2018-08-21,105.0,4,4
42fa4ee7240e9b8eb4576358ec142ba7,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-01-29,household_utilities,online_medium,missing,reseller,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown,7,212,21,15.047619047619047,6.476190476190476,6.555608465608463,5.238095238095238,4.809523809523809,24.097142857142856,7,21,21,3646.7000000000003,2018-07-09,2018-07-13,1.0,2018-02-04,2018-02-14,5.0,1,1
89a51f50b8095ea78d5768f34c13a76f,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-04-10,health_beauty,online_small,missing,reseller,2017-08-30,fbc24da54d531c6204ae2d17b1090bb1,paid_search,223,140,11,11.636363636363637,7.181818181818182,16.75388888888889,5.7272727272727275,4.7272727272727275,16.099999999999998,10,10,10,677.16,2018-07-31,2018-08-08,2.0,2018-04-24,2018-04-26,13.0,4,8
f9ec7093df3a7b346b7bcf7864069ca3,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-11,small_appliances,online_medium,cat,reseller,2018-05-08,3c3d58faafc86beae6e757f1470ce9f0,paid_search,3,109,9,6.666666666666667,5.888888888888889,1.2800617283950617,4.444444444444445,4.777777777777778,13.214444444444446,9,9,9,519.2,2018-08-26,2018-08-29,2.0,2018-07-05,2018-07-11,54.0,5,5
7238a95bb63ef7e498389fb863b834a1,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,2018-03-26,construction_tools_house_garden,online_big,cat,manufacturer,2018-01-30,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,55,156,15,8.533333333333333,7.6,13.172333333333334,6.2,4.733333333333333,37.960666666666675,6,15,15,2265.7000000000003,2018-08-16,2018-08-21,1.0,2018-04-27,2018-05-10,32.0,3,1
294e164108bc80d8fbf5ee39c448461c,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-03,car_accessories,offline,wolf,reseller,2018-03-19,c35447dcd1a50b2e2ee3184be602b597,social,15,147,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
850913d59ce317156b00f3705f1c3edb,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-02-08,phone_mobile,online_medium,missing,reseller,2018-02-06,864a3926849a5f8043323b1a6ef0fb26,paid_search,2,201,34,6.366666666666666,13.066666666666666,10.060408496732025,7.266666666666667,3.3529411764705883,17.08705882352941,9,32,32,2690.0,2018-07-27,2018-08-06,4.0,2018-03-07,2018-03-13,26.0,2,2
e1c76f339ebd5460999f25a2aa8c92c5,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,2018-02-08,small_appliances,online_medium,missing,missing,2018-01-29,8515f4df7468489ed6bced112f86e360,email,10,201,1,14.0,29.0,18.389722222222222,23.0,5.0,28.8,1,1,1,899.9,2018-05-12,2018-06-11,1.0,2018-05-12,2018-06-11,93.0,2,1
72c38a04bd6a1c3dbc5298425a0db86d,068066e24f0c643eb1d089c7dd20cd73,c638112b43f1d1b86dcabb0da720c901,2018-03-06,audio_video_electronics,online_beginner,cat,reseller,2018-03-03,ce1a65abd0973638f1c887a6efcfa82d,organic_search,3,176,5,21.0,7.4,2.641888888888889,7.4,3.8,22.669999999999998,4,4,4,647.3,2018-07-05,2018-07-10,2.0,2018-05-13,2018-05-22,68.0,3,3
6de5884cc604dc6798577fbf91e86836,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-03-27,jewerly,online_medium,wolf,reseller,2018-03-21,b76ef37428e6799c421989521c0e5077,unknown,6,154,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
ce4f1d45100bd92470c482527f73f72d,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-29,phone_mobile,industry,cat,reseller,2018-03-15,330b9d44078a1ae5a221d655dcb77afa,paid_search,14,152,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
7d2d952e020034f05b4b7a7222563d89,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,2018-02-22,food_drink,industry,missing,manufacturer,2018-02-05,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,17,188,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,2
e157c96a8e7711636119c6af8e7cf85f,068066e24f0c643eb1d089c7dd20cd73,c638112b43f1d1b86dcabb0da720c901,2018-02-26,sports_leisure,online_medium,cat,missing,2018-01-21,639b8856a99f6e208406b764ba5a7be5,organic_search,36,184,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
57df9869a600bd6b7c405f2a862eccfb,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-16,household_utilities,online_medium,missing,manufacturer,2018-01-08,a0fbc0263cb98bdb0d72b9f9f283a172,paid_search,8,225,5,18.4,6.6,6.960388888888888,4.8,4.4,14.441999999999998,1,5,5,125.0,2018-08-14,2018-08-21,1.0,2018-04-12,2018-04-20,86.0,1,1
fdde1d384dea864917f6b8f2d330986e,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-23,party,offline,missing,manufacturer,2018-01-13,ce1a65abd0973638f1c887a6efcfa82d,organic_search,10,217,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
2fc89ae84d3c48eda4b268408f6ad6d7,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c,2018-07-10,watches,online_medium,eagle,reseller,2018-04-20,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,81,49,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,7,4
bfee0cb1dc3d4e4a2d625daeafaa3d3e,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-12,pet,offline,cat,reseller,2018-03-19,83355a82a9cee26f3ba2b186ddb0bbbe,unknown,24,138,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
4e480be820e37de1444325ff358c9296,370c9f455f93a9a96cbe9bea48e70033,fbf4aef3f6915dc0c3c97d6812522f6a,2018-05-30,car_accessories,online_big,cat,reseller,2018-05-25,358adb2fee9a122549618e46925a00a5,unknown,5,90,2,9.0,12.0,0.15416666666666667,11.0,5.0,71.72,1,1,1,430.3,2018-07-11,2018-07-23,2.0,2018-07-11,2018-07-23,42.0,5,5
ce4755084bc097113867e6454f8f5e52,370c9f455f93a9a96cbe9bea48e70033,d3d1e91a157ea7f90548eef82f1955e3,2018-05-08,health_beauty,industry,cat,manufacturer,2018-05-07,35c9b150ab36fe584c1f24fd458c453a,paid_search,1,112,1,10.0,6.0,0.5713888888888888,4.0,5.0,12.79,1,1,1,18.9,2018-06-12,2018-06-18,1.0,2018-06-12,2018-06-18,34.0,5,5
500b5e25308adf85bbc0bbc52c3dc05b,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-24,home_decor,industry,cat,manufacturer,2018-04-05,b48ec5f3b04e9068441002a19df93c6c,organic_search,19,127,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
ca7c6bd577e559472af1c699de9e764e,a8387c01a09e99ce014107505b92388c,9ae085775a198122c5586fa830ff7f2b,2018-03-15,health_beauty,online_medium,cat,reseller,2018-02-16,b16779a74f2b20eb9a17a785519f63a0,email,27,166,8,7.625,4.0,0.3955208333333333,2.25,4.0,8.8525,1,6,6,148.0,2018-04-04,2018-04-17,2.0,2018-03-22,2018-03-27,6.0,3,2
2866098c2a38fb723ee05f5b65635df0,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,2018-02-09,fashion_accessories,online_beginner,missing,reseller,2017-10-25,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,107,200,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,10
767f9c7cc8d4c288b891893b61f3a2ca,56bf83c4bb35763a51c2baab501b4c67,6565aa9ce3178a5caf6171827af3a9ba,2018-03-06,food_supplement,offline,cat,manufacturer,2018-02-16,ce1a65abd0973638f1c887a6efcfa82d,email,18,176,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,2
19d7a4faa5de92caef9ad5128e6b1467,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,2018-03-14,home_decor,online_medium,cat,manufacturer,2018-03-09,241f79c7a8fe0270f4fb79fcbbcd17ad,organic_search,5,168,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
